date,discharge,rainfall_mm,soi_index,discharge_lag_1,rainfall_lag_1,discharge_lag_2,rainfall_lag_2,discharge_lag_3,rainfall_lag_3,discharge_lag_4,rainfall_lag_4,discharge_lag_5,rainfall_lag_5,discharge_lag_6,rainfall_lag_6,discharge_lag_7,rainfall_lag_7,rainfall_ma_7,rainfall_ma_30,month,target_discharge_t+7
1993-08-11,698.088,0.1980621768757184,-1.73,698.088,1.8591433984613008,839.688,3.5751872210626456,712.248,0.8889744346385351,749.064,0.0285845375610768,809.102,3.0775673043492064,809.102,6.029517058567589,542.045,4.277609218986701,2.236719447359441,3.661916138960149,8,648.811
1993-08-12,669.768,0.2213931706173614,-1.73,698.088,0.1980621768757184,698.088,1.8591433984613008,839.688,3.5751872210626456,712.248,0.8889744346385351,749.064,0.0285845375610768,809.102,3.0775673043492064,809.102,6.029517058567589,1.4069874633665513,3.614963227011695,8,719.611
1993-08-13,621.624,9.082611622428065,-1.73,669.768,0.2213931706173614,698.088,0.1980621768757184,698.088,1.8591433984613008,839.688,3.5751872210626456,712.248,0.8889744346385351,749.064,0.0285845375610768,809.102,3.0775673043492064,2.2648509373778167,3.784170886952649,8,771.154
1993-08-14,568.099,14.126909708730883,-1.73,621.624,9.082611622428065,669.768,0.2213931706173614,698.088,0.1980621768757184,698.088,1.8591433984613008,839.688,3.5751872210626456,712.248,0.8889744346385351,749.064,0.0285845375610768,4.278897390402075,4.158198042834582,8,786.163
1993-08-15,535.814,1.50240185764545,-1.73,568.099,14.126909708730883,621.624,9.082611622428065,669.768,0.2213931706173614,698.088,0.1980621768757184,698.088,1.8591433984613008,839.688,3.5751872210626456,712.248,0.8889744346385351,4.366529879403063,4.022304817257322,8,832.042
1993-08-16,517.123,12.911188783617444,-1.73,535.814,1.50240185764545,568.099,14.126909708730883,621.624,9.082611622428065,669.768,0.2213931706173614,698.088,0.1980621768757184,698.088,1.8591433984613008,839.688,3.5751872210626456,5.7002443883394625,4.418602980068554,8,886.699
1993-08-17,555.072,7.542358945783568,-1.73,517.123,12.911188783617444,535.814,1.50240185764545,568.099,14.126909708730883,621.624,9.082611622428065,669.768,0.2213931706173614,698.088,0.1980621768757184,698.088,1.8591433984613008,6.512132323671215,4.65969159210365,8,926.347
1993-08-18,648.811,6.70653528055872,-1.73,555.072,7.542358945783568,517.123,12.911188783617444,535.814,1.50240185764545,568.099,14.126909708730883,621.624,9.082611622428065,669.768,0.2213931706173614,698.088,0.1980621768757184,7.441914195625929,4.7593174045948965,8,975.624
1993-08-19,719.611,3.2076813647448392,-1.73,648.811,6.70653528055872,555.072,7.542358945783568,517.123,12.911188783617444,535.814,1.50240185764545,568.099,14.126909708730883,621.624,9.082611622428065,669.768,0.2213931706173614,7.868526794786997,4.862818423478546,8,1034.246
1993-08-20,771.154,7.063308630166219,-1.73,719.611,3.2076813647448392,648.811,6.70653528055872,555.072,7.542358945783568,517.123,12.911188783617444,535.814,1.50240185764545,568.099,14.126909708730883,621.624,9.082611622428065,7.5800549387495915,5.071134432317822,8,1076.726
1993-08-21,786.163,2.0912715739921275,-1.73,771.154,7.063308630166219,719.611,3.2076813647448392,648.811,6.70653528055872,555.072,7.542358945783568,517.123,12.911188783617444,535.814,1.50240185764545,568.099,14.126909708730883,5.86067806235834,5.109928496836388,8,1096.126
1993-08-22,832.042,5.944725729121548,-1.73,786.163,2.0912715739921275,771.154,7.063308630166219,719.611,3.2076813647448392,648.811,6.70653528055872,555.072,7.542358945783568,517.123,12.911188783617444,535.814,1.50240185764545,6.495295758283497,5.1799989940263504,8,1111.843
1993-08-23,886.699,6.275418661260376,-1.73,832.042,5.944725729121548,786.163,2.0912715739921275,771.154,7.063308630166219,719.611,3.2076813647448392,648.811,6.70653528055872,555.072,7.542358945783568,517.123,12.911188783617444,5.547328597946773,5.219200259334912,8,1129.402
1993-08-24,926.347,5.8173175597813085,-1.73,886.699,6.275418661260376,832.042,5.944725729121548,786.163,2.0912715739921275,771.154,7.063308630166219,719.611,3.2076813647448392,648.811,6.70653528055872,555.072,7.542358945783568,5.300894114232165,5.218568472611435,8,1146.96
1993-08-25,975.624,15.884090661682317,-1.73,926.347,5.8173175597813085,886.699,6.275418661260376,832.042,5.944725729121548,786.163,2.0912715739921275,771.154,7.063308630166219,719.611,3.2076813647448392,648.811,6.70653528055872,6.611973454392678,5.201896590140084,8,1325.659
1993-08-26,1034.246,2.999585002453251,-1.73,975.624,15.884090661682317,926.347,5.8173175597813085,886.699,6.275418661260376,832.042,5.944725729121548,786.163,2.0912715739921275,771.154,7.063308630166219,719.611,3.2076813647448392,6.582245402636738,5.2748833294285395,8,1173.581
1993-08-27,1076.726,3.585724165188147,-1.73,1034.246,2.999585002453251,975.624,15.884090661682317,926.347,5.8173175597813085,886.699,6.275418661260376,832.042,5.944725729121548,786.163,2.0912715739921275,771.154,7.063308630166219,6.085447621925584,5.275486853028279,8,1191.706
